system:index,.geo,VV,VH,NDVI,soil_moisture
445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45099290903542,24.83841760590477]}",-7.648048826940797,-14.536327452255222,0.4554987,0.10099190999999999
446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.72048749427127,24.83841760590477]}",-8.717086183075798,-16.162931776657068,0.27537465,0.11340424
447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.81031902268322,24.83841760590477]}",-10.14860558178239,-17.1426123641921,0.19535765,0.09570325
448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.90015055109518,24.83841760590477]}",-9.54679885972585,-15.967380995805632,0.29374635,0.097754
449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.07981360791908,24.83841760590477]}",-7.577475355434889,-14.532324322876322,0.41840494,0.1142502
450,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.16964513633103,24.83841760590477]}",-6.805225220721844,-13.799427788997251,0.35261875,0.1142502
451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.43913972156689,24.83841760590477]}",-8.404794182251429,-16.079031823948373,0.2625781,0.10931540999999999
452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.61880277839079,24.83841760590477]}",-8.541885816274007,-16.712380620806325,0.2681682,0.12812914
453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.7984658352147,24.83841760590477]}",-9.525791904530324,-16.632555132846687,0.31295362,0.12993572
454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.9781288920386,24.83841760590477]}",-7.687898409082808,-15.135322923501208,0.2456834,0.14739531
455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.49840565890952,24.928249134316722]}",-9.740242871732338,-15.943462850697664,0.28953972,0.065980206
456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.58823718732147,24.928249134316722]}",-10.74687704894306,-17.217278464551676,0.24400292,0.062356075999999996
457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.67806871573343,24.928249134316722]}",-10.339085142709196,-17.625720210543655,0.19358411,0.07866089999999999
458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.76790024414538,24.928249134316722]}",-10.322688320300436,-17.510374746355975,0.23161659,0.07866089999999999
459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.85773177255733,24.928249134316722]}",-10.592307557042735,-18.049166210571464,0.20446722,0.077252235
460,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.94756330096928,24.928249134316722]}",-10.430497433131354,-17.888149596218685,0.23110904,0.077252235
461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.12722635779319,24.928249134316722]}",-10.04073875974752,-17.200517785883502,0.23156707,0.07649067
462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.21705788620514,24.928249134316722]}",-12.282655659997824,-20.08902933118477,0.08231446,0.07649067
463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.39672094302904,24.928249134316722]}",-10.656912931587376,-17.758055203697413,0.2500052,0.072711525
464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.57638399985295,24.928249134316722]}",-10.698242232194008,-18.19930906151533,0.17606707,0.07526965
465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75604705667685,24.928249134316722]}",-9.500672679947996,-16.82016589817616,0.215679,0.0809623
466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93571011350076,24.928249134316722]}",-10.778852543407266,-17.72221689615512,0.20852965,0.07751927
467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02554164191271,24.928249134316722]}",-9.824804991739786,-16.748804088573795,0.27286786,0.0807446
468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20520469873661,24.928249134316722]}",-10.097113875459494,-17.394099467014698,0.25819808,0.072621207
469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.29503622714856,24.928249134316722]}",-10.162198989104484,-17.82224083900309,0.20747492,0.08025444999999999
470,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.38486775556052,24.928249134316722]}",-9.840674056343635,-17.12239112443432,0.2569011,0.07185613
471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47469928397247,24.928249134316722]}",-9.8279855964052,-16.904068267663472,0.26149622,0.07185613
472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.56453081238442,24.928249134316722]}",-9.549883220848184,-16.7551987741457,0.28570998,0.07773340000000001
473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.74419386920833,24.928249134316722]}",-10.06914209074864,-17.060900122868258,0.25100464,0.09148602500000001
474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.83402539762028,24.928249134316722]}",-9.949421677386292,-17.300283260138674,0.2500335,0.08824595
475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01368845444418,24.928249134316722]}",-9.534897201620169,-16.89750816409364,0.27873915,0.09694442
476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.10351998285613,24.928249134316722]}",-10.009749243359506,-18.108063097282766,0.2063714,0.09966711
477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.37301456809199,24.928249134316722]}",-11.329805258369342,-18.740683535311444,0.16023324,0.07748204
478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.46284609650394,24.928249134316722]}",-11.382210373351898,-18.10822053702414,0.24105802,0.07748204
479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.55267762491589,24.928249134316722]}",-10.649831934417165,-17.942737258482314,0.19856869,0.07586235000000001
480,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64250915332785,24.928249134316722]}",-10.23544756976583,-17.63831957983708,0.29417643,0.072869267
481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00183526697566,24.928249134316722]}",-9.542880798495805,-16.813397404923464,0.19663002,0.06575533
482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.09166679538761,24.928249134316722]}",-10.172319678200427,-17.22888953601351,0.23326986,0.08369799
483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.18149832379956,24.928249134316722]}",-10.440663525234427,-17.536075629759523,0.26531374,0.08369799
484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.27132985221151,24.928249134316722]}",-10.096837132480022,-17.099482982832107,0.20502357,0.079231277
485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.36116138062346,24.928249134316722]}",-10.207532015813902,-17.36963338043949,0.22368686,0.11011077
486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.54082443744737,24.928249134316722]}",-9.825901042738968,-16.889084328437686,0.23840985,0.11083109000000001
487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.63065596585932,24.928249134316722]}",-7.491199761311929,-14.223558321707332,0.3996722,0.12013573
488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.72048749427127,24.928249134316722]}",-8.025881932760555,-14.852310724791227,0.34498435,0.12013573
489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.81031902268322,24.928249134316722]}",-9.641856116364275,-16.90909390229504,0.25945207,0.09964076000000001
490,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.98998207950713,24.928249134316722]}",-9.164929134334972,-15.85504668696498,0.25470188,0.10300845
491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.07981360791908,24.928249134316722]}",-8.3563851326169,-14.94134037727473,0.41120833,0.11825087999999999
492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34930819315494,24.928249134316722]}",-13.45471177844088,-21.04481342667612,0.058475472,0.11218095
493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.43913972156689,24.928249134316722]}",-7.703186677698331,-15.329043686775648,0.28021362,0.11218095
494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.52897124997884,24.928249134316722]}",-8.564721982801947,-16.367414408271504,0.26090637,0.11570136
495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.61880277839079,24.928249134316722]}",-9.629590476025047,-17.036355874793397,0.2601973,0.12416956000000001
496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.70863430680275,24.928249134316722]}",-9.336063537415004,-16.617996866642212,0.21873368,0.12416956000000001
497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.7984658352147,24.928249134316722]}",-8.966311196523405,-17.074568617887632,0.37251648,0.12793307
498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.88829736362665,24.928249134316722]}",-8.441228716062714,-15.822152814372055,0.318277,0.13395274000000001
499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.9781288920386,24.928249134316722]}",-7.817736860248952,-15.695777466400552,0.27389607,0.13395274000000001
500,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.04924801684976,25.01808066272867]}",-9.722383683158416,-17.389927494032317,0.24058819,0.078801575
501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.13907954526171,25.01808066272867]}",-10.23020110376679,-17.64508623790108,0.18759997,0.07389033
502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.49840565890952,25.01808066272867]}",-10.56844650554208,-18.17774263528639,0.23367837,0.07427502
503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.67806871573343,25.01808066272867]}",-10.542563997517776,-18.011295663259755,0.22871727,0.06416179699999999
504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.76790024414538,25.01808066272867]}",-10.604244057341973,-18.29109551927945,0.17799677,0.06416179699999999
505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.85773177255733,25.01808066272867]}",-10.75185807526388,-18.019226600113523,0.23580828,0.06470351
506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.03739482938123,25.01808066272867]}",-10.65454433026411,-17.778421964859156,0.21453327,0.06621156
507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.12722635779319,25.01808066272867]}",-11.261698991517664,-18.410410625561894,0.20576884,0.06779332
508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.30688941461709,25.01808066272867]}",-13.520432087529755,-20.26134428811043,0.09411842,0.08551219
509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.39672094302904,25.01808066272867]}",-9.860685592525892,-16.936569446961304,0.21740183,0.06888208999999999
510,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.48655247144099,25.01808066272867]}",-9.917745857572816,-16.949082386806396,0.25851405,0.06888208999999999
511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6662155282649,25.01808066272867]}",-10.224339552678956,-18.025281465277853,0.20869038,0.08250603
512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75604705667685,25.01808066272867]}",-9.821270601058057,-17.528316971909618,0.215583,0.08250603
513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02554164191271,25.01808066272867]}",-10.214765670895446,-17.861227018604335,0.21327701,0.07816067
514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.11537317032466,25.01808066272867]}",-9.862738978856298,-16.85253389119172,0.23557593,0.077328253
515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.29503622714856,25.01808066272867]}",-9.919774360283158,-16.852446883705664,0.21601142,0.08343454
516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.38486775556052,25.01808066272867]}",-9.889114321912617,-17.306125002569438,0.17302619,0.08440815
517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.83402539762028,25.01808066272867]}",-9.790008393093434,-16.960407183681493,0.24306104,0.09576306000000001
518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.92385692603223,25.01808066272867]}",-10.166236247414854,-17.279785834130976,0.2136174,0.09943381000000001
519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01368845444418,25.01808066272867]}",-10.04549775860318,-17.430172021032448,0.24031764,0.09943381000000001
520,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.10351998285613,25.01808066272867]}",-10.017462375592231,-17.505227249773334,0.22413586,0.09452641
521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.19335151126809,25.01808066272867]}",-10.212563146907128,-17.43272580058324,0.30651775,0.09452641
522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.28318303968004,25.01808066272867]}",-10.064074650634604,-17.45114124912766,0.2147529,0.0810637
523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.37301456809199,25.01808066272867]}",-10.41615182122,-18.049031733177237,0.19883552,0.0904235
524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.46284609650394,25.01808066272867]}",-7.742249126441758,-14.778048725861463,0.37852645,0.0904235
525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.55267762491589,25.01808066272867]}",-10.606224512975178,-17.695647554123784,0.25495946,0.078993993
526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64250915332785,25.01808066272867]}",-10.317147750968754,-17.169707979482755,0.29688114,0.08127516
527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7323406817398,25.01808066272867]}",-10.031355571594371,-17.37220553116507,0.2093201,0.08127516
528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.9120037385637,25.01808066272867]}",-9.406583603307132,-16.8463112331475,0.21685308,0.08735727
529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.09166679538761,25.01808066272867]}",-10.417258953117342,-17.550206888802126,0.2261445,0.08373860000000001
530,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.18149832379956,25.01808066272867]}",-10.397747461460249,-17.619852027112316,0.20649098,0.08373860000000001
531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.27132985221151,25.01808066272867]}",-10.268749664959367,-17.318633672630913,0.25877467,0.10070798
532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.36116138062346,25.01808066272867]}",-8.024399815305902,-14.80989127458803,0.36840305,0.10500777
533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45099290903542,25.01808066272867]}",-7.834343421067387,-14.642791508136622,0.42176864,0.10500777
534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.72048749427127,25.01808066272867]}",-10.031369755794136,-16.8817180227776,0.23880193,0.11450251
535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.81031902268322,25.01808066272867]}",-10.878199069809542,-17.56904042228235,0.24545552,0.10129139999999999
536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.98998207950713,25.01808066272867]}",-8.097092665687043,-15.045501692633234,0.36831206,0.11173921999999999
537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.07981360791908,25.01808066272867]}",-7.272627988785531,-14.4372945094192,0.3767285,0.1196625
538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.16964513633103,25.01808066272867]}",-8.268210918503788,-16.351272363245602,0.2249492,0.1196625
539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.25947666474299,25.01808066272867]}",-9.083266040153005,-15.868054208395051,0.31593686,0.1109535
540,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34930819315494,25.01808066272867]}",-8.051459614831558,-15.334653676156336,0.30228305,0.12400349000000001
541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.52897124997884,25.01808066272867]}",-7.030006057022253,-15.151917700660016,0.2555973,0.11380694
542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.61880277839079,25.01808066272867]}",-8.371171568233285,-16.00749271398687,0.28073695,0.13052669
543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.70863430680275,25.01808066272867]}",-9.114883464677552,-16.681241483459782,0.2341389,0.13052669
544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.7984658352147,25.01808066272867]}",-8.856701962733698,-16.366581744734347,0.37157032,0.12697935
545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.88829736362665,25.01808066272867]}",-8.918149377433165,-16.078067040408605,0.28366855,0.13105023
546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.9781288920386,25.01808066272867]}",-7.594139412812616,-15.477119024290444,0.27676797,0.13105023
547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.04924801684976,25.107912191140624]}",-9.767534344421684,-17.44225236519197,0.21905884,0.064962606
548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.13907954526171,25.107912191140624]}",-10.583143979602964,-18.063100661116525,0.23712917,0.06817304
549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.22891107367366,25.107912191140624]}",-10.471349083480671,-18.07265527505344,0.280194,0.06817304
550,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.31874260208562,25.107912191140624]}",-10.89621231050813,-18.47839264590562,0.24885666,0.074929457
551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.40857413049757,25.107912191140624]}",-10.633182539745832,-18.245088042163943,0.21577579,0.075376987
552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.58823718732147,25.107912191140624]}",-10.431855678304656,-17.507180590187094,0.20778623,0.07269784
553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.67806871573343,25.107912191140624]}",-10.640063668428684,-18.07208384678476,0.22447857,0.060234494
554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.76790024414538,25.107912191140624]}",-11.509832428055862,-18.83954438453387,0.24225557,0.060234494
555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.85773177255733,25.107912191140624]}",-10.956307500246703,-18.577483973103902,0.22109379,0.06670174000000001
556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.94756330096928,25.107912191140624]}",-10.46728310260395,-18.009271189883723,0.2151276,0.06670174000000001
557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.03739482938123,25.107912191140624]}",-10.821202778645606,-17.864023081569844,0.20739512,0.07851914
558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.12722635779319,25.107912191140624]}",-9.592865945817495,-17.008909036120407,0.24316923,0.07986559
559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.30688941461709,25.107912191140624]}",-11.120567678641452,-18.17735450338088,0.22062466,0.08022721000000001
560,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.39672094302904,25.107912191140624]}",-10.687112617444582,-17.608443923530817,0.20704934,0.077647324
561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.48655247144099,25.107912191140624]}",-10.510326857662893,-17.316499811334747,0.20420767,0.077647324
562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6662155282649,25.107912191140624]}",-10.154154724556728,-16.957596869067707,0.25999415,0.08159438
563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75604705667685,25.107912191140624]}",-9.962458924817776,-17.785619458796013,0.1959288,0.08159438
564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8458785850888,25.107912191140624]}",-10.315947665295422,-17.584422019422924,0.2172627,0.07678708000000001
565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93571011350076,25.107912191140624]}",-10.220070095814243,-17.562160478303365,0.20348917,0.07678708000000001
566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02554164191271,25.107912191140624]}",-9.405528858719553,-17.035465156132723,0.24143213,0.06969206
567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.11537317032466,25.107912191140624]}",-9.899380868077015,-17.18419131503945,0.21062621,0.069891973
568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20520469873661,25.107912191140624]}",-10.078590792121568,-17.384724069299676,0.263701,0.069891973
569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47469928397247,25.107912191140624]}",-9.830915035290328,-17.287869910855385,0.2293021,0.07835881
570,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.74419386920833,25.107912191140624]}",-9.907796301221058,-16.88566650582422,0.2507564,0.075945687
571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01368845444418,25.107912191140624]}",-10.022115120918988,-17.171131585449363,0.2462399,0.09879761999999999
572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.28318303968004,25.107912191140624]}",-7.597528790219489,-14.190172984950667,0.39754125,0.09385114
573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.37301456809199,25.107912191140624]}",-7.63979944977132,-14.57169825796793,0.30474892,0.09244859999999999
574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.55267762491589,25.107912191140624]}",-9.76314958968018,-16.972096026118038,0.28358686,0.08357891
575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64250915332785,25.107912191140624]}",-9.91960344205456,-17.370778092710967,0.25956127,0.09366242
576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7323406817398,25.107912191140624]}",-9.59555642657652,-16.567416001837923,0.26484445,0.09366242
577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.82217221015175,25.107912191140624]}",-9.408194300568926,-16.55441002140032,0.24460614,0.09380787
578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.9120037385637,25.107912191140624]}",-9.19653926257223,-16.193326599326753,0.32607242,0.11083602000000001
579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00183526697566,25.107912191140624]}",-10.110260429554735,-17.488285233927996,0.1766822,0.11083602000000001
580,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.18149832379956,25.107912191140624]}",-9.890714418193966,-16.893139002326965,0.26252806,0.08947333
581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.27132985221151,25.107912191140624]}",-10.030979571881025,-17.587268449065697,0.22494903,0.09478186000000001
582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.36116138062346,25.107912191140624]}",-8.90306325845742,-16.32669526521058,0.2392709,0.11187101999999999
583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45099290903542,25.107912191140624]}",-9.94899167340402,-17.179263259441218,0.22438142,0.11187101999999999
584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.63065596585932,25.107912191140624]}",-8.820554853677583,-15.52043524651247,0.352896,0.10238628999999999
585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.81031902268322,25.107912191140624]}",-13.411988660429577,-21.224276451123345,0.04580893,0.10562059
586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.90015055109518,25.107912191140624]}",-7.344388747321348,-14.519615615031691,0.26727673,0.11064749000000001
587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.07981360791908,25.107912191140624]}",-8.547101270682655,-15.590821405858986,0.34033158,0.13309365
588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.16964513633103,25.107912191140624]}",-8.193998687991886,-15.342385015514257,0.32122093,0.13309365
589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.25947666474299,25.107912191140624]}",-7.76605668857222,-14.582262555293386,0.3224329,0.12638717
590,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34930819315494,25.107912191140624]}",-9.005714934837163,-15.68346907240294,0.29808414,0.132991
591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.52897124997884,25.107912191140624]}",-6.897986533044378,-14.53186483573102,0.3048007,0.13852191
592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.7984658352147,25.107912191140624]}",-9.032392584574172,-16.53251397694991,0.2837009,0.13817195999999998
593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.04924801684976,25.197743719552577]}",-10.164956738161727,-17.782852474887065,0.22001591,0.058820199999999996
594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.13907954526171,25.197743719552577]}",-9.773349450314813,-17.315861603597995,0.28789908,0.08029374
595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.31874260208562,25.197743719552577]}",-10.78148880298522,-17.77128618592499,0.25875288,0.078448234
596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.40857413049757,25.197743719552577]}",-10.901920648562315,-18.515981852949363,0.16987683,0.07835682399999999
597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.49840565890952,25.197743719552577]}",-10.38663238360258,-17.756314730397538,0.15345755,0.07835682399999999
598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.58823718732147,25.197743719552577]}",-10.683573020015494,-18.194719950359328,0.20711848,0.07950491999999999
599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.67806871573343,25.197743719552577]}",-10.715659681211289,-18.417477788150958,0.2304276,0.07645584600000001
600,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.85773177255733,25.197743719552577]}",-11.18176914386795,-18.75617208851648,0.19757706,0.07216389699999999
601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.21705788620514,25.197743719552577]}",-10.868289949118273,-18.314930323107603,0.22670265,0.0786283
602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75604705667685,25.197743719552577]}",-10.16599039290486,-17.9418597418677,0.1776863,0.070805073
603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8458785850888,25.197743719552577]}",-9.955714992862612,-17.287733349113356,0.22095846,0.07476693
604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02554164191271,25.197743719552577]}",-9.871200131421237,-17.278869787592605,0.26937687,0.06753298
605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.11537317032466,25.197743719552577]}",-9.618047265782376,-16.910277274345468,0.24390522,0.075361633
606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20520469873661,25.197743719552577]}",-9.424861129003236,-16.772629495336357,0.26297814,0.075361633
607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.29503622714856,25.197743719552577]}",-9.322467576110052,-16.65141225592278,0.26255748,0.07397639
608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47469928397247,25.197743719552577]}",-9.114137235792784,-17.03629135707484,0.26659125,0.071084986
609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.56453081238442,25.197743719552577]}",-9.858253353242096,-16.868179162327987,0.2726994,0.08653744
610,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.65436234079637,25.197743719552577]}",-10.037059832318844,-17.174825521074652,0.26241347,0.08420071999999999
611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.74419386920833,25.197743719552577]}",-9.79711529569872,-17.101761705527828,0.29545704,0.08420071999999999
612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.83402539762028,25.197743719552577]}",-9.371101491713262,-16.779414570096414,0.2590407,0.09377595
613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.92385692603223,25.197743719552577]}",-9.481095856338298,-16.444400465987695,0.23153433,0.10844872
614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.10351998285613,25.197743719552577]}",-7.834320124128701,-15.586410862663469,0.230109,0.08166617000000001
615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.28318303968004,25.197743719552577]}",-9.925838127880574,-17.03297859998836,0.22874264,0.09210824000000001
616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.46284609650394,25.197743719552577]}",-6.913087570378708,-13.353150854625548,0.2703702,0.11831256
617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.55267762491589,25.197743719552577]}",-7.8897659164583,-14.73976860483109,0.41630092,0.10362437999999999
618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7323406817398,25.197743719552577]}",-9.761455478435868,-16.825071430014518,0.22266945,0.09650582999999999
619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.82217221015175,25.197743719552577]}",-9.91167693223758,-17.363778028747994,0.17114608,0.09684825999999999
620,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.9120037385637,25.197743719552577]}",-9.8874442760631,-16.973376059149285,0.25783578,0.08728215
621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00183526697566,25.197743719552577]}",-10.073513243318526,-16.643839254900552,0.26169407,0.08728215
