system:index,NDVI,VH,VV,soil_moisture,.geo
287,0.225008358408559,-20.750000705357756,-13.655547336836309,4.394353866577148,"{""type"":""Point"",""coordinates"":[73.68970409319678,28.23652302950924]}"
288,0.2061895782826016,-10.065184375733491,-4.124514647451511,5.771334171295166,"{""type"":""Point"",""coordinates"":[72.91677030308973,25.269731444143495]}"
289,0.08037320696469477,-19.41049423665858,-13.12349204016638,3.572291851043701,"{""type"":""Point"",""coordinates"":[71.09769523110988,26.459346931616768]}"
290,0.11511395183678742,-22.097900453021897,-14.074274498976122,5.032720565795898,"{""type"":""Point"",""coordinates"":[73.53304087979592,28.447626242393017]}"
291,0.08517871476462538,-20.651385670128533,-13.508701101348684,4.936066150665283,"{""type"":""Point"",""coordinates"":[73.14831086407993,27.33615985050474]}"
292,0.12616384457863353,-21.725878776915827,-13.182754153968146,5.837717533111572,"{""type"":""Point"",""coordinates"":[72.48131224984488,25.898516648091118]}"
293,0.160946389418323,-17.229154804148166,-10.3059904091378,7.648679733276367,"{""type"":""Point"",""coordinates"":[74.20598647196427,26.388662477730126]}"
294,0.15123901102740778,-20.768827933249405,-13.182765943167762,6.035118579864502,"{""type"":""Point"",""coordinates"":[74.78224431886518,27.81947847807475]}"
295,0.19707207207207209,-18.158608111544478,-11.630670440796745,6.866726398468018,"{""type"":""Point"",""coordinates"":[73.91778712704703,26.325822774114314]}"
296,0.16564473322961476,-21.528362925899632,-13.527980141670376,6.269542694091797,"{""type"":""Point"",""coordinates"":[74.30945882375178,27.35352024025608]}"
297,0.08253271283585578,-21.568019037674222,-13.923982502914788,3.5871546268463135,"{""type"":""Point"",""coordinates"":[71.0941450374267,26.63975983980881]}"
298,0.16118350387986816,-18.639602682892903,-11.31690766516911,4.545506477355957,"{""type"":""Point"",""coordinates"":[72.51970369706495,27.118090387467582]}"
299,0.16814706906109397,-18.68740048641953,-11.11974090598728,5.941262245178223,"{""type"":""Point"",""coordinates"":[72.81168043489548,25.156036606442303]}"
300,0.09006566350984953,-24.487840284848946,-16.582080973781423,4.1358489990234375,"{""type"":""Point"",""coordinates"":[71.58718251761961,27.219263551171313]}"
301,0.09169724791977708,-21.295589183513,-14.442056084890831,4.599199295043945,"{""type"":""Point"",""coordinates"":[71.63525926444068,25.517104927383166]}"
302,0.09124929282861403,-21.29262003735689,-15.43107760496026,4.348533630371094,"{""type"":""Point"",""coordinates"":[71.81490093184816,27.62171793559145]}"
303,0.13492387944990433,-17.600989470302146,-11.117978468903381,5.014585018157959,"{""type"":""Point"",""coordinates"":[71.65733395948432,25.021427117763427]}"
304,0.12316784577071282,-21.063724775645024,-13.973560835170284,4.688817024230957,"{""type"":""Point"",""coordinates"":[73.53868375038266,28.06325007017045]}"
305,0.1022468826391563,-23.71792750398165,-15.120852793023907,3.987539291381836,"{""type"":""Point"",""coordinates"":[71.26815966717632,28.054454092887596]}"
306,0.1606268364348678,-19.145710827721874,-11.251083522790008,6.813070774078369,"{""type"":""Point"",""coordinates"":[74.74726602517333,26.662293679896514]}"
307,0.11428349897150783,-22.934428718240614,-14.6286112697776,3.8612098693847656,"{""type"":""Point"",""coordinates"":[71.55413788313821,28.386977802106415]}"
308,0.11540285381730393,-19.99939439454432,-13.133351232541786,4.40537691116333,"{""type"":""Point"",""coordinates"":[72.23210648868682,26.97082481703087]}"
309,0.18005591903734883,-19.01550338252898,-11.617546559547003,5.97544527053833,"{""type"":""Point"",""coordinates"":[73.03200214385741,25.93882092354371]}"
310,0.10953093812375249,-20.320188146089198,-14.008928762465638,4.221485614776611,"{""type"":""Point"",""coordinates"":[71.94422551871841,26.073732514505146]}"
311,0.2020759678851948,-18.970106461810897,-11.904587913595565,4.313370704650879,"{""type"":""Point"",""coordinates"":[72.15412486539691,26.938549205551254]}"
312,0.1103202846975089,-21.91885129667692,-13.772508747320144,5.0482306480407715,"{""type"":""Point"",""coordinates"":[74.38278899470802,28.599920328767418]}"
313,0.09717130610979195,-22.99909613153295,-14.744249632978319,5.334550857543945,"{""type"":""Point"",""coordinates"":[73.87895165612971,28.483072018727658]}"
314,0.1575401114558037,-16.18302701333847,-10.19694041837329,7.4423136711120605,"{""type"":""Point"",""coordinates"":[74.26227330034564,25.771282911057465]}"
315,0.2410683315990288,-13.426609461285333,-6.902798487504319,6.622799396514893,"{""type"":""Point"",""coordinates"":[73.78063833456385,25.405990402144322]}"
316,0.16346482532303275,-17.697810334437605,-11.34902372333995,6.422229766845703,"{""type"":""Point"",""coordinates"":[73.72178946398583,26.807505044684383]}"
317,0.133740096911597,-22.123422374717002,-14.734237186762657,4.6270976066589355,"{""type"":""Point"",""coordinates"":[72.20036489072483,27.46024928375303]}"
318,0.14463243403179382,-20.729016118557663,-13.28817220044669,5.934720993041992,"{""type"":""Point"",""coordinates"":[73.42719834531201,26.346311314415903]}"
319,0.10009335755945273,-20.35903870657676,-13.699056090659141,4.688817024230957,"{""type"":""Point"",""coordinates"":[73.44750938130429,28.052410007099333]}"
320,0.07873536192604179,-21.59845750878719,-14.315085670800864,4.370152473449707,"{""type"":""Point"",""coordinates"":[73.0162853205685,27.39383055660048]}"
321,0.1047208980470552,-21.539649317087715,-14.696339608909817,4.0550336837768555,"{""type"":""Point"",""coordinates"":[71.85681638718212,27.72676787980319]}"
322,0.18228732115818427,-19.195160127700568,-11.13243820711292,7.175364971160889,"{""type"":""Point"",""coordinates"":[74.090487206027,26.55366686083207]}"
323,0.1023279023532487,-22.920457496775843,-14.258712470290279,4.46032190322876,"{""type"":""Point"",""coordinates"":[73.01788513999956,28.045938264863015]}"
324,0.1076007547534956,-21.160078489080465,-14.28987762022866,4.183825492858887,"{""type"":""Point"",""coordinates"":[71.45594880956938,26.01790226679509]}"
325,0.10648537646665043,-19.739069683252843,-13.331852128065057,4.056032657623291,"{""type"":""Point"",""coordinates"":[71.52777777399469,25.859377612117875]}"
326,0.10849632639987185,-21.30787310635213,-13.908160661120117,4.39026403427124,"{""type"":""Point"",""coordinates"":[72.24861404856213,26.188716144684452]}"
327,0.16457404897247052,-18.24884886903027,-11.675908065799664,5.432893753051758,"{""type"":""Point"",""coordinates"":[72.40545325975363,25.37509181080494]}"
328,0.1868672713974202,-18.547666984461564,-11.72830117019056,6.434751510620117,"{""type"":""Point"",""coordinates"":[73.49739936553375,25.450100392251038]}"
329,0.15717733920204457,-19.06443402334094,-11.734358316873552,6.861207962036133,"{""type"":""Point"",""coordinates"":[74.8603485386605,27.281805076855296]}"
330,0.07673572128675775,-21.489544275501537,-14.222630856228784,4.555720806121826,"{""type"":""Point"",""coordinates"":[72.06610705908673,26.535480394622514]}"
331,0.11418803112016442,-22.75571016606321,-14.420220032989883,5.802018165588379,"{""type"":""Point"",""coordinates"":[74.50666577862634,28.551196847131457]}"
332,0.1642778002497318,-18.742858902697495,-11.12844997249296,6.730273723602295,"{""type"":""Point"",""coordinates"":[73.4689291859912,27.004767090585805]}"
333,0.10748666087109103,-21.844444482928694,-14.362288873404193,3.867361307144165,"{""type"":""Point"",""coordinates"":[71.33738725755052,26.587090728183124]}"
334,0.09782602565910055,-21.55806253711886,-14.221174159744553,5.978139400482178,"{""type"":""Point"",""coordinates"":[72.45771102859946,26.103867952067752]}"
335,0.1101095891795211,-23.028418907477366,-14.99517313234719,4.235937595367432,"{""type"":""Point"",""coordinates"":[71.11325731959865,27.010941723911756]}"
336,0.1743790799896128,-16.89206757652224,-9.521305521755867,4.879428386688232,"{""type"":""Point"",""coordinates"":[72.31439277577395,25.671372595143485]}"
337,0.10236998452944825,-19.843379426466974,-13.258090146880333,4.39026403427124,"{""type"":""Point"",""coordinates"":[72.16620953928904,26.142148121670054]}"
338,0.20668058455114824,-17.351783892036625,-11.339877538634733,6.664695739746094,"{""type"":""Point"",""coordinates"":[74.49279880408365,25.62422280528368]}"
339,0.16079885225296148,-17.722464256515682,-11.419334742298288,8.654216766357422,"{""type"":""Point"",""coordinates"":[73.99522774438074,25.282665000471727]}"
340,0.17643621062474432,-19.45103768233085,-12.527250182420596,6.799276828765869,"{""type"":""Point"",""coordinates"":[73.97513960787083,26.104342914233893]}"
341,0.054451642275189026,-24.238872781229,-16.468955071020865,3.8237316608428955,"{""type"":""Point"",""coordinates"":[71.68446510755888,28.953305334230233]}"
342,0.10398689928827864,-22.49006845997418,-15.29174406083191,5.026716709136963,"{""type"":""Point"",""coordinates"":[73.6294699678196,27.465344311316585]}"
343,0.17452962650940748,-17.26628104017598,-10.275890969954954,7.194697856903076,"{""type"":""Point"",""coordinates"":[74.74235239188945,26.02403899734004]}"
344,0.18423441275360836,-17.67606054691469,-11.543439245474612,6.557061195373535,"{""type"":""Point"",""coordinates"":[74.41954532371648,25.499796278370834]}"
345,0.1467060630212079,-14.354055851098286,-7.743633117126585,6.160611629486084,"{""type"":""Point"",""coordinates"":[73.24203021032454,25.23752941027007]}"
346,0.1362708608476408,-20.466602153245766,-13.39128360797619,4.329794406890869,"{""type"":""Point"",""coordinates"":[72.38636128268178,27.36656450746388]}"
347,0.23865908645363654,-18.360613058080606,-11.39085095376563,6.422229766845703,"{""type"":""Point"",""coordinates"":[73.81845113754146,26.83007805499647]}"
348,0.13846744766660266,-17.956964385390663,-12.001395709377709,5.2159552574157715,"{""type"":""Point"",""coordinates"":[72.05436375070106,25.13481438611099]}"
349,0.12914482918474832,-20.32346646212128,-13.122869084023304,4.648029804229736,"{""type"":""Point"",""coordinates"":[72.88624310479747,27.253813546544027]}"
350,0.16646927555383792,-19.148801835762765,-11.830140776581777,5.9215521812438965,"{""type"":""Point"",""coordinates"":[73.01744033937538,25.77466175359274]}"
351,0.1426253096904718,-19.02932565713817,-11.29300057609506,5.508880615234375,"{""type"":""Point"",""coordinates"":[72.45877525095882,25.05421907442677]}"
352,0.13783512994691488,-18.52726799650518,-12.198928140033916,4.496221542358398,"{""type"":""Point"",""coordinates"":[72.29443063737604,25.67620927918594]}"
353,0.08528097677574159,-23.298705328980073,-15.711288359804382,4.0150041580200195,"{""type"":""Point"",""coordinates"":[71.93835527317864,28.62251938385456]}"
354,0.0932906418279726,-22.054090258992858,-14.154606085810142,4.75202751159668,"{""type"":""Point"",""coordinates"":[74.49023013448296,28.947258670366615]}"
355,0.1137779081379676,-19.547010160394848,-12.94155593115106,4.369264125823975,"{""type"":""Point"",""coordinates"":[73.10000499355756,27.552795171344993]}"
356,0.1677657682309482,-17.85658804583294,-12.120864562371436,5.646794319152832,"{""type"":""Point"",""coordinates"":[72.29327057436937,25.126570545916508]}"
357,0.09613139903284974,-22.01044284304021,-14.277151650296188,6.08576774597168,"{""type"":""Point"",""coordinates"":[73.69280446043098,27.817855759992465]}"
358,0.10851478679855864,-18.428955575822776,-12.899329538511935,4.236190319061279,"{""type"":""Point"",""coordinates"":[72.0888474350286,27.718234649586908]}"
359,0.15395513286437612,-18.494609082489063,-11.16966055417006,6.358221530914307,"{""type"":""Point"",""coordinates"":[74.72471552844566,26.758001138432636]}"
360,0.08358128212063835,-21.811220691546847,-14.1635798511449,4.165290355682373,"{""type"":""Point"",""coordinates"":[71.64847080758477,28.83113725360021]}"
361,0.058264569124003934,-23.757903307105416,-16.746216777368463,4.172194957733154,"{""type"":""Point"",""coordinates"":[72.10390827432107,28.85723164934797]}"
362,0.10816629772265518,-21.88870269653601,-14.860999972693898,4.371856212615967,"{""type"":""Point"",""coordinates"":[71.7922411450342,27.274072356123284]}"
363,0.18018178075199587,-17.096135801571553,-10.600756400789091,7.720515727996826,"{""type"":""Point"",""coordinates"":[74.20249618378317,26.176593381496385]}"
364,0.07490663499649435,-23.33583292697659,-15.962054981757102,5.7959370613098145,"{""type"":""Point"",""coordinates"":[74.02684969988094,28.82493864653368]}"
365,0.11454075248185532,-21.81430641785456,-14.70212140891628,6.112501621246338,"{""type"":""Point"",""coordinates"":[73.22462030105034,26.04687632059346]}"
366,0.13355553833036196,-21.22753364770685,-13.006678317022283,5.868505477905273,"{""type"":""Point"",""coordinates"":[73.40798336154009,26.240156102768033]}"
367,0.07446108138219752,-21.54014816473394,-14.414357917723667,4.99133825302124,"{""type"":""Point"",""coordinates"":[72.88885542911392,28.54477629642308]}"
368,0.1372652388797364,-20.65369359415545,-12.515613190464004,4.5064544677734375,"{""type"":""Point"",""coordinates"":[72.21856154886949,27.261123059742467]}"
369,0.17657202685225099,-19.627874925743214,-11.81301547655196,6.4283928871154785,"{""type"":""Point"",""coordinates"":[74.21625608763554,27.284704639089078]}"
370,0.05328778889121979,-21.34248207184369,-14.349523473278312,4.731208324432373,"{""type"":""Point"",""coordinates"":[71.0947893565544,25.5001901031643]}"
371,0.09124929282861403,-21.29262003735689,-15.43107760496026,4.348533630371094,"{""type"":""Point"",""coordinates"":[71.81577965127865,27.62031507302696]}"
372,0.15405641676003792,-19.86184962113607,-12.643271092132366,5.561366081237793,"{""type"":""Point"",""coordinates"":[73.2966921515005,27.094558452031045]}"
373,0.20743329896647975,-17.619571222243962,-10.167705284781103,6.812998294830322,"{""type"":""Point"",""coordinates"":[74.90809767761999,26.27939850387168]}"
374,0.06932826587576443,-22.55633963602263,-16.39580095286436,4.185791969299316,"{""type"":""Point"",""coordinates"":[71.4677448743888,27.32999995072253]}"
375,0.07004823161450673,-23.38916646666749,-16.19962141603303,4.822340965270996,"{""type"":""Point"",""coordinates"":[71.14253630589297,28.673985204655335]}"
376,0.08222315250313972,-21.693806809540035,-14.027270400798947,4.660858631134033,"{""type"":""Point"",""coordinates"":[73.2738567408822,27.44184186087808]}"
377,0.10485573539760731,-21.982111249843094,-14.309862962843837,5.652331829071045,"{""type"":""Point"",""coordinates"":[73.72686250044069,27.391731446280243]}"
378,0.17541346185587434,-17.88296938965873,-10.33885802469497,7.181021213531494,"{""type"":""Point"",""coordinates"":[74.9039393572064,26.752837467984364]}"
379,0.12467556834172426,-19.71977006081228,-11.257182652879468,6.696119785308838,"{""type"":""Point"",""coordinates"":[73.93916160016632,27.097938507646813]}"
380,0.15158331385837814,-19.815523227656833,-13.219764623036255,6.015861988067627,"{""type"":""Point"",""coordinates"":[72.73044858020879,25.810828780926347]}"
381,0.1546946133398515,-19.012098763320804,-11.551712342260664,6.616106033325195,"{""type"":""Point"",""coordinates"":[74.93353900294868,26.256583251420604]}"
382,0.11116085919922992,-20.29587758675536,-12.228515794202037,4.75202751159668,"{""type"":""Point"",""coordinates"":[74.55111975854828,28.961974250622365]}"
383,0.20507999660363174,-15.749540082298692,-9.916116482135482,6.671635150909424,"{""type"":""Point"",""coordinates"":[74.11426057123361,25.395736659743243]}"
384,0.2191691987088406,-18.42687985652371,-11.253662702809967,7.600296497344971,"{""type"":""Point"",""coordinates"":[74.34884302786577,26.708105626129083]}"
385,0.08860209921606466,-22.68611551343282,-15.007062767131746,3.7161407470703125,"{""type"":""Point"",""coordinates"":[71.1096252335916,26.02875016701045]}"
386,0.12621239798020803,-22.165237606795355,-13.602412352857737,4.784907817840576,"{""type"":""Point"",""coordinates"":[73.13560215362045,28.096294665908903]}"
387,0.19245834856635505,-16.967486001930343,-10.271440790942114,7.03183126449585,"{""type"":""Point"",""coordinates"":[74.17764186533509,26.094232459983534]}"
388,0.15481081949221728,-22.2450426464487,-14.842205074048794,6.546599388122559,"{""type"":""Point"",""coordinates"":[73.37025658239374,26.462598438200157]}"
389,0.13403899449388954,-19.951671525181606,-12.769598130647308,4.42036247253418,"{""type"":""Point"",""coordinates"":[73.36923470327734,27.850620228484722]}"
390,0.14288591955952462,-17.17382672402479,-11.799359534064735,4.32621431350708,"{""type"":""Point"",""coordinates"":[71.38741663135596,27.42842155526287]}"
391,0.11771172759416446,-21.87957256545653,-14.53826415774546,4.198152542114258,"{""type"":""Point"",""coordinates"":[71.57985391089402,26.369151991366046]}"
392,0.10070518371891625,-20.695369190302642,-13.670261243069469,4.976597309112549,"{""type"":""Point"",""coordinates"":[73.27853024795499,28.954468334636026]}"
393,0.14660180075515536,-20.95233009605204,-13.237080005512858,4.650792598724365,"{""type"":""Point"",""coordinates"":[73.2611200113842,27.893722017416714]}"
394,0.11026901495609126,-20.847722230040965,-14.93876619948686,4.147004127502441,"{""type"":""Point"",""coordinates"":[71.68499713850103,27.747282021222308]}"
395,0.21399211475547353,-17.356108664148497,-10.629641980536714,7.579662799835205,"{""type"":""Point"",""coordinates"":[74.21485277932807,25.216464911371183]}"
396,0.25625421136507054,-17.915308918735953,-10.821929109174429,7.4041829109191895,"{""type"":""Point"",""coordinates"":[74.83805200750986,25.875193257564824]}"
397,0.19345962113659024,-17.59964696233855,-11.388115353412939,6.664695739746094,"{""type"":""Point"",""coordinates"":[74.47712717115937,25.604989578891463]}"
398,0.15583308469374704,-19.759704156753816,-12.359501280930582,4.94106388092041,"{""type"":""Point"",""coordinates"":[72.40870722853289,25.447891641760148]}"
399,0.22595099183197204,-18.774286569882186,-11.50643475868612,5.182311534881592,"{""type"":""Point"",""coordinates"":[74.11336193449256,28.019678935303737]}"
400,0.10957970602437914,-18.696422491777035,-12.56711687313282,5.073277950286865,"{""type"":""Point"",""coordinates"":[71.13200385262863,25.411645389656567]}"
401,0.09114044854461588,-22.74453347056629,-16.097662946488686,3.914813280105591,"{""type"":""Point"",""coordinates"":[71.42822822409718,26.709714588544347]}"
402,0.18211577371650406,-11.789784428840159,-5.011056023474729,5.837108135223389,"{""type"":""Point"",""coordinates"":[72.88913334941208,25.11944963477415]}"
403,0.16855377153125775,-16.26366534803737,-9.790121306551836,3.9732067584991455,"{""type"":""Point"",""coordinates"":[71.3015886556424,25.752000093063412]}"
404,0.11029158477031875,-22.791683842112256,-14.901201602199706,4.509789943695068,"{""type"":""Point"",""coordinates"":[73.83263799879066,28.33663969074598]}"
405,0.12036742275560883,-19.975147208103483,-12.959647404979894,5.155872344970703,"{""type"":""Point"",""coordinates"":[72.69315372273597,26.955562207393417]}"
406,0.14280454267162873,-20.462921678695754,-12.945733594595167,7.167112350463867,"{""type"":""Point"",""coordinates"":[74.00153576181731,26.811847380601012]}"
407,0.1158735032238256,-22.43485696458843,-14.26014220186674,3.9073359966278076,"{""type"":""Point"",""coordinates"":[71.9481405964823,27.1112041017145]}"
408,0.0853260286792159,-22.41949142133112,-14.432964159341338,3.572291851043701,"{""type"":""Point"",""coordinates"":[71.12146061261193,26.414153669973217]}"
409,0.12488038277511962,-21.190840518208454,-13.981124817015456,3.9299023151397705,"{""type"":""Point"",""coordinates"":[71.411590191361,26.386488456066402]}"
410,0.22094534865581614,-17.30439933541139,-10.885566887887009,6.810286521911621,"{""type"":""Point"",""coordinates"":[74.30505465843157,25.20207088884829]}"
411,0.13945431186180604,-21.224455283030103,-13.441076379559808,4.593080520629883,"{""type"":""Point"",""coordinates"":[72.50406147906732,27.44985173274585]}"
412,0.20440293529019346,-19.317308591427235,-11.963107860887394,4.220224380493164,"{""type"":""Point"",""coordinates"":[72.20494196342514,27.11281891225804]}"
413,0.10722541639499733,-17.4952860361965,-10.396779733130206,6.576234817504883,"{""type"":""Point"",""coordinates"":[74.71164257697805,26.206068018246782]}"
414,0.23032398359261697,-17.526763309239662,-11.163085105831165,7.352168083190918,"{""type"":""Point"",""coordinates"":[74.67982821513745,25.18808029342301]}"
415,0.08926267573504305,-22.233188170738824,-14.605528621055619,4.648029804229736,"{""type"":""Point"",""coordinates"":[72.88357442795898,27.27908589465268]}"
416,0.09729662389435655,-21.813204686445136,-13.732837593972963,4.904050827026367,"{""type"":""Point"",""coordinates"":[74.47696926400319,28.78545506994617]}"
417,0.13426480554775908,-13.62787166610554,-7.1258239886405494,7.296632766723633,"{""type"":""Point"",""coordinates"":[74.83738810897465,26.566560315697625]}"
418,0.09688888888888889,-21.783088367203767,-13.25656318143602,4.92521333694458,"{""type"":""Point"",""coordinates"":[74.8028577561929,28.69371275738981]}"
419,0.10079520445032032,-22.921199906991266,-15.960455431165853,4.1358489990234375,"{""type"":""Point"",""coordinates"":[71.4675791715183,27.266276450558262]}"
420,0.07429177402276896,-18.733278466405107,-11.084033998043752,3.596524238586426,"{""type"":""Point"",""coordinates"":[71.06188487798812,26.544420922386895]}"
421,0.14033171623784005,-14.97056328667293,-8.519008984716343,4.392699241638184,"{""type"":""Point"",""coordinates"":[71.25203384096922,25.56577250930853]}"
422,0.10906244564272052,-22.092110258791926,-14.157232494100803,4.85122013092041,"{""type"":""Point"",""coordinates"":[74.86644866635858,28.493502582620113]}"
423,0.12296706407876938,-21.090614070088904,-14.180453350360548,5.053109645843506,"{""type"":""Point"",""coordinates"":[73.70979647772882,27.56942881703534]}"
424,0.13140981470577176,-21.234486990856176,-13.724997064011065,4.431614398956299,"{""type"":""Point"",""coordinates"":[71.8768469706763,27.617439538412317]}"
425,0.09283519795953858,-23.35048539712777,-14.540112714142143,4.181238174438477,"{""type"":""Point"",""coordinates"":[71.58175026195228,28.739937993244684]}"
426,0.09050435667493481,-24.24566112977826,-16.782263875382405,4.329421520233154,"{""type"":""Point"",""coordinates"":[71.57097321533516,27.874721260588846]}"
427,0.07936006406112825,-21.835132239363418,-14.367845229897483,3.355090379714966,"{""type"":""Point"",""coordinates"":[71.08462064174653,26.186042140787713]}"
428,0.14308661845571052,-18.2251969985683,-11.26983481444199,5.9484453201293945,"{""type"":""Point"",""coordinates"":[72.85356584835904,26.352291892323247]}"
429,0.1929815183546926,-20.15352777261261,-13.031455824266242,4.565005779266357,"{""type"":""Point"",""coordinates"":[74.272056149182,28.250963547929683]}"
430,0.10336484727354017,-21.62548091428741,-14.497135671549453,4.34996223449707,"{""type"":""Point"",""coordinates"":[72.18848937276884,28.228928583724286]}"
431,0.12318817290695806,-21.490435173764734,-14.002196153360078,4.431614398956299,"{""type"":""Point"",""coordinates"":[71.90931939183979,27.60574207898985]}"
432,0.1034039720747357,-21.853267815778768,-13.467506493571191,4.9976115226745605,"{""type"":""Point"",""coordinates"":[74.98780780421251,28.867241789728016]}"
433,0.2550755437956974,-16.504140321956207,-9.829392578162032,6.7696332931518555,"{""type"":""Point"",""coordinates"":[74.61265362869966,25.08617685842051]}"
434,0.11863502212165046,-22.153534810598202,-14.076580256307214,5.131119728088379,"{""type"":""Point"",""coordinates"":[74.37730473938754,28.835914462539208]}"
435,0.07302718609108827,-22.997438178177173,-15.477520526808515,3.7710120677948,"{""type"":""Point"",""coordinates"":[71.39215742504194,28.291597655746383]}"
436,0.2422612188456853,-16.505250610112174,-11.258700341600887,4.758129119873047,"{""type"":""Point"",""coordinates"":[72.81049331612016,28.248948550205927]}"
437,0.19640082832260597,-17.10324779053171,-9.553846521733545,4.990074157714844,"{""type"":""Point"",""coordinates"":[72.71089904255189,28.907427496604562]}"
438,0.1671477980334925,-17.267996810719914,-10.432995832504368,5.788414478302002,"{""type"":""Point"",""coordinates"":[72.37976671668437,25.074910376146867]}"
439,0.11919104420883296,-18.260686721039093,-11.038762406776332,7.174159526824951,"{""type"":""Point"",""coordinates"":[74.67196382397202,26.274512719533206]}"
440,0.11714580672254205,-18.629189726216286,-11.270957110843003,3.763558864593506,"{""type"":""Point"",""coordinates"":[71.25638381887708,26.448893620818268]}"
441,0.06510205533034635,-24.833367889195113,-17.282287450173033,4.386078834533691,"{""type"":""Point"",""coordinates"":[71.38322657486077,27.661199839765626]}"
442,0.13231840176575457,-18.97698528270081,-11.369940684884938,4.810003757476807,"{""type"":""Point"",""coordinates"":[72.53303418652187,28.77639046669206]}"
443,0.05834300879084426,-23.23964596769624,-15.585444331480113,4.908618450164795,"{""type"":""Point"",""coordinates"":[72.63754212732168,28.998373656900373]}"
444,0.18839073634204279,-19.138328848089163,-12.261986528438259,4.486705303192139,"{""type"":""Point"",""coordinates"":[73.7995077072528,28.193111227438763]}"
445,0.22673740905984968,-15.922751080837312,-9.228720977972825,7.138503074645996,"{""type"":""Point"",""coordinates"":[73.62272585347652,25.152099300032376]}"
446,0.1289664391754028,-20.097150045668393,-11.649578421831075,6.032721996307373,"{""type"":""Point"",""coordinates"":[73.12390369127719,25.87946898499456]}"
447,0.13009088768542496,-19.38233698664102,-12.418013476805188,6.015861988067627,"{""type"":""Point"",""coordinates"":[72.70462526093362,25.862958653118536]}"
448,0.20816443953331287,-19.30104720761897,-11.43707706334804,4.935363292694092,"{""type"":""Point"",""coordinates"":[74.01773637490618,27.980694745058706]}"
449,0.07939857037219628,-25.122002635799685,-17.49066575324273,4.329421520233154,"{""type"":""Point"",""coordinates"":[71.52796825473756,27.881221951021427]}"
450,0.13373075151125943,-21.289604348922992,-13.49881778813603,6.208745956420898,"{""type"":""Point"",""coordinates"":[74.7855470152059,27.92313174001568]}"
451,0.15852913152179193,-19.751839646260457,-11.086447773950573,7.082601070404053,"{""type"":""Point"",""coordinates"":[74.04584835642646,27.00577318155842]}"
452,0.07258869039832022,-22.68750745876817,-15.46761047105584,3.8588778972625732,"{""type"":""Point"",""coordinates"":[72.01231625954,28.4809779431687]}"
453,0.062337448737912964,-23.37540674707409,-16.68474046433211,0.0,"{""type"":""Point"",""coordinates"":[72.12429354638529,28.824521492557253]}"
454,0.11594737095145756,-19.53833652759903,-13.547663817710097,4.356253147125244,"{""type"":""Point"",""coordinates"":[71.4797513849708,25.75583608660652]}"
455,0.06835188329246054,-22.55147229751124,-15.05193936991905,4.908618450164795,"{""type"":""Point"",""coordinates"":[72.66577301678488,28.93787270679547]}"
456,0.09445131006407531,-19.420674439746765,-13.543291262951517,4.4624481201171875,"{""type"":""Point"",""coordinates"":[71.57015641651451,25.612899944743436]}"
457,0.13294718494782426,-19.65260944399043,-11.710180179050615,5.849973201751709,"{""type"":""Point"",""coordinates"":[72.6600976704308,26.24114838301533]}"
458,0.11634720013392487,-20.652362919846194,-13.389233064004,4.669394016265869,"{""type"":""Point"",""coordinates"":[74.15922061026842,28.693957271542534]}"
459,0.12305924987268914,-23.745472961946763,-16.08868674426004,6.004896640777588,"{""type"":""Point"",""coordinates"":[73.5793863116279,28.871750065481383]}"
460,0.20738515841096913,-18.45627666722851,-11.615006579905767,5.119357109069824,"{""type"":""Point"",""coordinates"":[73.2743820297062,28.79758046578135]}"
461,0.1741364011988134,-19.58772997652848,-12.377173275912353,5.0826215744018555,"{""type"":""Point"",""coordinates"":[72.94808126257287,27.19318836945056]}"
462,0.15401808741102438,-20.130232586705915,-12.442233688901934,6.749083518981934,"{""type"":""Point"",""coordinates"":[73.59577107009623,26.833207097469668]}"
463,0.09949729678459641,-20.6910397636948,-14.033459294036142,5.189642429351807,"{""type"":""Point"",""coordinates"":[73.64989730294118,27.594709280384684]}"
464,0.28799060717879904,-17.102328939766146,-10.511808726464539,6.993261814117432,"{""type"":""Point"",""coordinates"":[74.79604910790749,25.870190995987816]}"
465,0.12415529616496479,-22.001591560300184,-14.077459123608064,5.986310958862305,"{""type"":""Point"",""coordinates"":[73.23694626956754,26.16230205911526]}"
466,0.165329526997096,-19.701861314067934,-11.037055453650321,7.4895453453063965,"{""type"":""Point"",""coordinates"":[74.23355751916324,26.651283127967332]}"
467,0.08803008219130824,-23.508362954549895,-16.901547247130747,4.280346870422363,"{""type"":""Point"",""coordinates"":[71.76107524158603,27.345173153001742]}"
468,0.19314750528932076,-17.10866674875422,-10.333982416023156,7.561704158782959,"{""type"":""Point"",""coordinates"":[74.59584466245678,25.030211458808253]}"
469,0.09564718976813007,-23.239882386178866,-15.364476202690396,3.8588778972625732,"{""type"":""Point"",""coordinates"":[72.01228999961702,28.549207446297196]}"
470,0.11988618075297054,-20.689328657835187,-13.935901362740633,5.359979629516602,"{""type"":""Point"",""coordinates"":[72.44539226566545,26.71726152682575]}"
471,0.207462206497266,-16.6331750772537,-10.209466418880812,6.622799396514893,"{""type"":""Point"",""coordinates"":[73.75625387093227,25.35042351210609]}"
472,0.17531214748331642,-18.48628458375768,-10.733019963666965,6.90444278717041,"{""type"":""Point"",""coordinates"":[73.95040857493642,26.46533056589651]}"
